item_group,item_num,month,forecast
14405,HS2P-DT24-12NP,2020-03,53746
14405,HS2P-DT24-16NP,2019-10,10293
14405,HS2P-DT24-16NP,2019-11,10206
14405,HS2P-DT24-16NP,2019-12,12199
14405,HS2P-DT24-16NP,2020-01,16992
14405,HS2P-DT24-16NP,2020-02,13623
14405,HS2P-DT24-16NP,2020-03,21560
14405,HS2P-DT24-20NP,2019-10,22305
14405,HS2P-DT24-20NP,2019-11,22305
14405,HS2P-DT24-20NP,2019-12,22305
14405,HS2P-DT24-20NP,2020-01,22305
14405,HS2P-DT24-20NP,2020-02,22305
14405,HS2P-DT24-20NP,2020-03,22305
14405,HS2P-DT24-24NP,2019-10,17824
14405,HS2P-DT24-24NP,2019-11,17824
14405,HS2P-DT24-24NP,2019-12,17824
14405,HS2P-DT24-24NP,2020-01,17824
14405,HS2P-DT24-24NP,2020-02,17824
14405,HS2P-DT24-24NP,2020-03,17824
14405,HS2P-DT24-28NP,2019-10,88593
14405,HS2P-DT24-28NP,2019-11,127765
14405,HS2P-DT24-28NP,2019-12,106873
14405,HS2P-DT24-28NP,2020-01,119349
14405,HS2P-DT24-28NP,2020-02,93656
14405,HS2P-DT24-28NP,2020-03,109793
14405,HS2P-DT24-32NP,2019-10,8080
14405,HS2P-DT24-32NP,2019-11,7812
14405,HS2P-DT24-32NP,2019-12,10994
14405,HS2P-DT24-32NP,2020-01,8893
14405,HS2P-DT24-32NP,2020-02,8937
14405,HS2P-DT24-32NP,2020-03,9845
14405,HS2P-DT24-36NP,2019-10,119659
14405,HS2P-DT24-36NP,2019-11,195319
14405,HS2P-DT24-36NP,2019-12,195991
14405,HS2P-DT24-36NP,2020-01,180634
14405,HS2P-DT24-36NP,2020-02,217066
14405,HS2P-DT24-36NP,2020-03,134771
14405,HS2P-DT24-40NP,2019-10,7422
14405,HS2P-DT24-40NP,2019-11,7422
14405,HS2P-DT24-40NP,2019-12,7422
14405,HS2P-DT24-40NP,2020-01,7422
14405,HS2P-DT24-40NP,2020-02,7422
14405,HS2P-DT24-40NP,2020-03,7422
14405,HS2P-DT24-8NP,2019-10,5506
14405,HS2P-DT24-8NP,2019-11,5955
14405,HS2P-DT24-8NP,2019-12,6061
14405,HS2P-DT24-8NP,2020-01,6086
14405,HS2P-DT24-8NP,2020-02,6092
14405,HS2P-DT24-8NP,2020-03,6093
14407,MHS2P-DT14-10D1,2019-10,236489
14407,MHS2P-DT14-10D1,2019-11,244279
14407,MHS2P-DT14-10D1,2019-12,252069
14407,MHS2P-DT14-10D1,2020-01,259859
14407,MHS2P-DT14-10D1,2020-02,267649
14407,MHS2P-DT14-10D1,2020-03,275439
14407,MHS2P-DT14-15D1,2019-10,163162
14407,MHS2P-DT14-15D1,2019-11,226315
14407,MHS2P-DT14-15D1,2019-12,157030
14407,MHS2P-DT14-15D1,2020-01,226105
14407,MHS2P-DT14-15D1,2020-02,162918
14407,MHS2P-DT14-15D1,2020-03,178832
14407,MHS2P-DT14-20D1,2019-10,248512
14407,MHS2P-DT14-20D1,2019-11,248512
14407,MHS2P-DT14-20D1,2019-12,248512
14407,MHS2P-DT14-20D1,2020-01,248512
14407,MHS2P-DT14-20D1,2020-02,248512
14407,MHS2P-DT14-20D1,2020-03,248512
14407,MHS2P-DT14-25D1,2019-10,45142
14407,MHS2P-DT14-25D1,2019-11,45142
14407,MHS2P-DT14-25D1,2019-12,45142
14407,MHS2P-DT14-25D1,2020-01,45142
14407,MHS2P-DT14-25D1,2020-02,45142
14407,MHS2P-DT14-25D1,2020-03,45142
14407,MHS2P-DT14-30D1,2019-10,29423
14407,MHS2P-DT14-30D1,2019-11,28456
14407,MHS2P-DT14-30D1,2019-12,25768
14407,MHS2P-DT14-30D1,2020-01,28154
14407,MHS2P-DT14-30D1,2020-02,31311
14407,MHS2P-DT14-30D1,2020-03,28354
14407,MHS2P-DT14-35D1,2019-10,67961
14407,MHS2P-DT14-35D1,2019-11,67961
14407,MHS2P-DT14-35D1,2019-12,67961
14407,MHS2P-DT14-35D1,2020-01,67961
14407,MHS2P-DT14-35D1,2020-02,67961
14407,MHS2P-DT14-35D1,2020-03,67961
14407,MHS2P-DT14-40D1,2019-10,20929
14407,MHS2P-DT14-40D1,2019-11,20929
14407,MHS2P-DT14-40D1,2019-12,20929
14407,MHS2P-DT14-40D1,2020-01,20929
14407,MHS2P-DT14-40D1,2020-02,20929
14407,MHS2P-DT14-40D1,2020-03,20929
14407,MHS2P-DT14-50D1,2019-10,8699
14407,MHS2P-DT14-50D1,2019-11,8699
14407,MHS2P-DT14-50D1,2019-12,8699
14407,MHS2P-DT14-50D1,2020-01,8699
14407,MHS2P-DT14-50D1,2020-02,8699
14407,MHS2P-DT14-50D1,2020-03,8699
14407,MHS2P-DT14-60D1,2019-10,31763
14407,MHS2P-DT14-60D1,2019-11,31763
14407,MHS2P-DT14-60D1,2019-12,31763
14407,MHS2P-DT14-60D1,2020-01,31763
14407,MHS2P-DT14-60D1,2020-02,31763
14407,MHS2P-DT14-60D1,2020-03,31763
14407,MHS2P-DT14-70D1,2019-10,2727
14407,MHS2P-DT14-70D1,2019-11,3754
14407,MHS2P-DT14-70D1,2019-12,3954
14407,MHS2P-DT14-70D1,2020-01,2450
14407,MHS2P-DT14-70D1,2020-02,3202
14407,MHS2P-DT14-70D1,2020-03,4206
14420,MHS2P-DT20-15,2019-10,2771
14420,MHS2P-DT20-15,2019-11,300
14420,MHS2P-DT20-15,2019-12,883
14420,MHS2P-DT20-15,2020-01,1083
14420,MHS2P-DT20-15,2020-02,174
14420,MHS2P-DT20-15,2020-03,564
14420,MHS2P-DT20-30D1,2019-10,5657
14420,MHS2P-DT20-30D1,2019-11,6415
14420,MHS2P-DT20-30D1,2019-12,12053
14420,MHS2P-DT20-30D1,2020-01,17949
14420,MHS2P-DT20-30D1,2020-02,14581
14420,MHS2P-DT20-30D1,2020-03,10460
14420,MHS2P-DT20-35D1,2019-10,10133
14420,MHS2P-DT20-35D1,2019-11,10133
14420,MHS2P-DT20-35D1,2019-12,10133
14420,MHS2P-DT20-35D1,2020-01,10133
14420,MHS2P-DT20-35D1,2020-02,10133
14420,MHS2P-DT20-35D1,2020-03,10133
14420,MHS2P-DT20-40,2019-10,2285
14420,MHS2P-DT20-40,2019-11,800
14420,MHS2P-DT20-40,2019-12,855
14420,MHS2P-DT20-40,2020-01,525
14420,MHS2P-DT20-40,2020-02,470
14420,MHS2P-DT20-40,2020-03,195
14420,MHS2P-DT20-40D1,2019-10,1964
14420,MHS2P-DT20-40D1,2019-11,2776
14420,MHS2P-DT20-40D1,2019-12,2319
14420,MHS2P-DT20-40D1,2020-01,3736
14420,MHS2P-DT20-40D1,2020-02,2539
14420,MHS2P-DT20-40D1,2020-03,4403
14420,MHS2P-DT20-45,2019-10,771
14420,MHS2P-DT20-45,2019-11,771
14420,MHS2P-DT20-45,2019-12,771
14420,MHS2P-DT20-45,2020-01,771
14420,MHS2P-DT20-45,2020-02,771
14420,MHS2P-DT20-45,2020-03,771
14420,MHS2P-DT20-45D1,2019-10,12440
14420,MHS2P-DT20-45D1,2019-11,15510
14420,MHS2P-DT20-45D1,2019-12,17357
14420,MHS2P-DT20-45D1,2020-01,10957
14420,MHS2P-DT20-45D1,2020-02,8385
14420,MHS2P-DT20-45D1,2020-03,6890
14420,MHS2P-DT20-55D1,2019-10,3291
14420,MHS2P-DT20-55D1,2019-11,3291
14420,MHS2P-DT20-55D1,2019-12,3291
14420,MHS2P-DT20-55D1,2020-01,3291
14420,MHS2P-DT20-55D1,2020-02,3291
14420,MHS2P-DT20-55D1,2020-03,3291
14420,MHS2P-DT20-62D1,2019-10,1890
14420,MHS2P-DT20-62D1,2019-11,1917
14420,MHS2P-DT20-62D1,2019-12,2548
14420,MHS2P-DT20-62D1,2020-01,1767
14420,MHS2P-DT20-62D1,2020-02,1728
14420,MHS2P-DT20-62D1,2020-03,2896
14430,360H-DT20X225,2019-10,3144
14430,360H-DT20X225,2019-11,3209
14430,360H-DT20X225,2019-12,3209
14430,360H-DT20X225,2020-01,3209
14430,360H-DT20X225,2020-02,3209
14430,360H-DT20X225,2020-03,3209
14431,360NH-R20RX,2019-10,2747
14431,360NH-R20RX,2019-11,2747
14431,360NH-R20RX,2019-12,2747
14431,360NH-R20RX,2020-01,2747
14431,360NH-R20RX,2020-02,2747
14431,360NH-R20RX,2020-03,2747
15201,TABS84MSGK,2019-10,3110
15201,TABS84MSGK,2019-11,2584
15201,TABS84MSGK,2019-12,2783
15201,TABS84MSGK,2020-01,3671
15201,TABS84MSGK,2020-02,1698
15201,TABS84MSGK,2020-03,3703
15300,SBS62MGIC,2019-10,62967
15300,SBS62MGIC,2019-11,258695
15300,SBS62MGIC,2019-12,92548
15300,SBS62MGIC,2020-01,192437
15300,SBS62MGIC,2020-02,126675
15300,SBS62MGIC,2020-03,117994
